tower_id,latitude,longitude,region_index
3755,27.816255558344135,18.59200784255251,4
3757,22.703329613333167,22.849872773870146,4
3775,23.280509794104354,17.619870779853713,4
3788,27.158404326725304,20.166586397034695,4
3792,23.198426999287275,19.379473364297652,4
3793,25.442658810254162,22.23774486816989,4
3794,23.98089277652387,16.277951571380537,4
3800,25.285255243925324,24.627222756510726,4
3802,22.00512854339821,23.532344613633132,4
3807,26.792039070022398,19.340371982826383,4
3813,28.754454812377023,23.986154785882974,4
3817,23.066595143855956,21.136410654293037,4
3826,28.75011064947018,22.143106559685528,4
3828,27.39297588977659,16.102989144303745,4
3846,24.22635991085641,17.23175065859978,4
3857,28.221658633244473,18.391356365335387,4
3863,27.24912644206831,22.28398255507938,4
3865,23.90963804361607,23.96487400580345,4
3888,25.499090649479417,21.030099572880516,4
3920,28.280037761242077,17.47502818488495,4
3926,23.623890363147034,16.215748047230747,4
3928,27.53193500755919,18.57343080028522,4
3942,23.70614955203433,19.221335131087777,4
3943,28.082454604865667,22.96629962450576,4
3945,24.19528585962431,16.14498773906087,4
3952,23.09970653469604,22.44440446653323,4
3980,27.148705041713313,18.628051974939005,4
3981,22.8773649189368,17.140123508976295,4
3983,23.744361768353496,21.95354923494088,4
3995,26.210538730404323,16.907328017961113,4
4006,22.42877756207221,23.97158099938351,4
4019,23.129080311252718,19.543789185482343,4
4022,24.153524030110294,20.359997518604203,4
4025,23.912564582305027,24.549481600569734,4
4032,27.42762721380073,17.457934486996667,4
4035,23.7389430361103,16.452436308367798,4
4050,25.356685412567145,17.868108112701584,4
4053,24.206353126034852,24.76335296837192,4
4057,28.97557032638261,18.08962498759846,4
4065,26.527398340434672,20.022123322286824,4
4089,25.46116436898752,23.7492910466448,4
4101,22.48263577529255,19.890217835458312,4
4102,27.588015477653663,18.252373453007785,4
4107,27.10387498779336,18.970235060445052,4
4109,22.15626549259635,22.990633403539196,4
4113,24.55671534189059,22.08674228359898,4
4119,22.13825213018235,19.718849915260183,4
4131,24.07628342102067,19.264154094233636,4
4137,23.819901865152648,23.614709118339924,4
4152,23.195378749703124,19.168958198438176,4
4155,24.931710115774035,20.701808487227186,4
4161,26.21874864303259,19.03407832207655,4
4164,22.541907437214967,23.02976119692052,4
4168,23.175885827241757,18.167528761445382,4
4171,26.694973702823944,21.503279473484028,4
4184,28.187698793117207,16.054673602988693,4
4200,27.356143961994597,22.385153148778976,4
4201,23.114036686153817,24.428653222518633,4
4209,22.609814315456138,24.195854441812187,4
4226,22.017438640243544,24.96325677923585,4
4239,22.842316486801504,21.6005066566111,4
4240,24.05976226161518,20.782612402542306,4
4245,25.140784840505507,17.944297451860987,4
4253,23.28310885719702,21.269909305067966,4
4254,27.404113808624103,17.440552809581256,4
4259,23.10790390751059,16.643414977223742,4
4266,27.90588392556367,24.91762851809193,4
4273,26.92562528500729,18.64782182192592,4
4304,26.112545377178566,16.082498768746213,4
4316,22.972782781530793,19.26983383264883,4
4331,24.732081871018828,23.91725919460587,4
4338,22.108308345514676,19.92906530177734,4
4355,26.38862224738827,23.98417522063943,4
4376,28.182249405640608,19.614010610201866,4
4377,22.92243837722672,19.379136630048205,4
4398,22.886722700480583,18.863219955423055,4
4399,26.401631065750482,16.75991421993282,4
4409,28.959865083053458,22.33237532168803,4
4413,24.383135551587134,17.64631034186527,4
4415,22.99911090696466,16.17805692226659,4
4424,23.09685280005957,19.568281110902888,4
4426,23.841851809653747,21.404867656297583,4
4431,26.110283951523563,16.92017079366056,4
4433,23.30125605766936,17.562482891086717,4
4448,22.287654991849823,23.532730860844552,4
4450,28.386590799488303,16.680375966242398,4
