tower_id,latitude,longitude,region_index
5639,26.276239266303328,19.847541619808723,2
5653,27.80932831569772,17.154889230332003,2
5655,26.56854045198058,21.67775689281247,2
5660,22.631509132476832,23.478977273882744,2
5662,25.414038706443414,23.85708607609778,2
5663,22.757681819562148,24.56691445026773,2
5684,24.205173662727724,22.428318522107062,2
5699,22.366210623463687,16.681715433776276,2
5703,25.878282593102792,21.717705772912492,2
5713,28.599793118734915,22.107735395588573,2
5731,26.573103160158173,21.966740559975577,2
5744,27.781454449356467,20.576561092690035,2
5763,26.42772855256193,16.70686566811871,2
5770,23.021383160268982,23.290078725069815,2
5785,27.577286475213022,18.94882782344999,2
5788,22.47865640922137,22.94687675436658,2
5793,23.119627286409987,20.60857436576439,2
5795,22.1508762090586,18.529302233868496,2
5797,26.660407606088576,18.783484958094284,2
5798,24.24971680037322,22.073312438100213,2
5800,22.35553665990398,22.717484456496635,2
5830,24.89748217095522,22.42708819168175,2
5841,23.899275793732095,18.920643772965796,2
5843,26.99995040683401,16.758339663751684,2
5864,25.869197006404683,17.655898634939316,2
5872,25.005962030821372,20.053562715751653,2
5883,26.315283280066133,19.515647669064283,2
5888,25.942934300348377,19.210580954513222,2
5894,26.154221379860374,21.77324433963836,2
5895,26.33372125341302,21.75333106348683,2
5896,26.023566376321128,23.270177434412865,2
5907,23.283997705722676,17.289766089386113,2
5934,23.191439334248926,19.854798408334116,2
5936,23.09458372404299,17.922701673552552,2
5971,27.491761605842363,23.274090298814244,2
5978,24.506512860407454,20.971792317957377,2
5979,26.222768341743805,17.255157411172938,2
5986,24.473679117630674,18.843238236669112,2
5987,28.27134082370734,21.910527019877737,2
6004,28.948432730554376,20.004447137460488,2
6013,23.1969162709391,23.79130271731006,2
6019,24.599884053302784,17.481140726893805,2
6030,22.482523870334333,21.33458579277918,2
6032,24.607261582007492,21.96812642884292,2
6040,23.212842310867185,18.509833204201772,2
6046,27.816479157214065,24.310859272844464,2
6060,24.546372439069497,24.646708899466166,2
6062,23.19775802238471,24.245450609064413,2
6094,23.929887926725648,21.49971313622694,2
6114,26.380933945083484,20.14716928485893,2
6168,24.39189108210811,16.57977865524111,2
6173,25.379664510787897,24.20107979200795,2
6179,28.755442569864243,24.51407846923338,2
6231,25.267900625563538,22.147813628289867,2
6254,25.45121606969524,23.12415520692398,2
6268,22.865867692227166,22.570716228691886,2
6270,24.294355013076572,23.750355426922606,2
6277,26.728052571501316,17.418795769132778,2
6287,25.257033612974976,18.757306649286548,2
6294,25.362292159137443,21.869989371595157,2
6302,23.23860421669448,19.26469502550307,2
6311,24.087634129798463,23.140559139800587,2
6314,28.5113956003646,16.9636335156795,2
6318,23.173834556161943,20.87757448125958,2
6328,27.72308370402379,23.311047995197804,2
6337,26.87422035706995,16.868925214661914,2
6344,25.711120524983883,21.23587333569322,2
6348,23.04524886230219,18.724198786072023,2
6352,27.184887503525566,21.75364767468819,2
6358,27.115755887241665,22.451393374772547,2
6365,25.628183681891947,22.290802365247323,2
6376,28.79888045808016,21.63073388674685,2
6377,26.989548284701172,16.956399838863174,2
6388,24.607925788679957,17.34692023023215,2
6391,23.812422267634922,23.29435737346591,2
6425,26.285851596494034,24.994236475221157,2
6430,24.655025665860673,16.788969429108988,2
6451,27.63947014633995,20.583045205826586,2
6467,27.603727227103786,19.281020112263917,2
6468,22.979593534098026,17.38967952362828,2
6472,24.596040193969344,16.66954564425934,2
6477,24.943014444245126,24.62374538520104,2
6481,25.94416447921658,20.62011717818547,2
6484,23.7847622996165,22.109133258019376,2
6497,26.90676120978632,18.064866766631926,2
6501,22.77267929728517,20.62789890764096,2
6515,23.485543220647713,17.89982532069739,2
6518,26.821165821408947,18.81252707992553,2
6530,28.643224335956837,16.159179163743776,2
6550,24.127034400427515,24.06412853077417,2
6570,23.897231772174464,23.045845408767345,2
6574,25.278860123434256,22.260575203816238,2
6584,26.473855475483365,20.929748068227653,2
6613,28.46598823750223,16.264314453021687,2
6618,27.5523746178826,23.38029644083729,2
6623,26.31374848331329,23.353181258540864,2
6629,26.862566425620017,19.17718996670603,2
6635,25.224708642947498,18.77310599589142,2
6638,23.90256385760806,22.731239127351547,2
6645,23.74685845075169,20.030938422507155,2
6656,23.47155955647737,17.693678396391572,2
6658,27.116884050095347,20.878030726479643,2
6661,22.797987546320236,22.943886842420433,2
6675,28.455944269682576,17.201967889540004,2
6687,23.190230382491137,24.08068858577212,2
6688,24.87144976340435,23.636265943582103,2
6699,25.532760022295303,21.87029649337883,2
6700,26.339466059112077,23.515556009374137,2
6703,23.08155778508329,23.431000531426314,2
6704,23.860237245461402,21.780379777223803,2
6708,25.72197175603387,20.89798368574935,2
6744,25.84162899007739,24.29680022155364,2
6745,23.67639680765894,17.371651457406763,2
6757,26.796244202188284,17.168422722690547,2
6761,24.40354482858687,19.66486212878211,2
6769,27.146364727888518,22.24346709426093,2
6778,25.43696252064675,23.440018565268595,2
6784,27.70628676958257,20.852855419498535,2
6794,24.301140794040208,22.357585555696026,2
6795,26.316631362771297,19.463971268037934,2
6818,23.598231743033914,21.709882388812748,2
6825,26.09367894958899,22.497571720371788,2
6839,27.700444312385542,23.16663691572071,2
6844,23.587301123536857,18.683138806408053,2
6868,24.41878626436338,20.193725549540076,2
6879,22.66643924855546,18.08887060405823,2
6892,28.30256202159031,23.401813187141933,2
6897,26.68244263495622,21.08542723046486,2
6904,25.83278584932049,21.15537352387725,2
6914,28.297775391984427,23.712389365362466,2
