tower_id,latitude,longitude,region_index
9378,28.86271345339347,17.580115423249737,6
9384,23.05875822695871,17.42830268041861,6
9390,25.474160966293564,24.180581259774037,6
9395,26.110034151652194,16.158976183109075,6
9398,26.179436486240583,22.054417696353962,6
9408,28.046004383638127,16.60738525495317,6
9413,22.00041631697751,16.542843879593658,6
9415,25.891394109761436,24.14525565280914,6
9416,26.219347939476318,20.29854754379018,6
9417,28.838808203437598,17.376423217528597,6
9420,28.39211730840927,20.73891305433377,6
9434,23.788025420239826,17.689352701113112,6
9452,28.473401309455205,17.657672375340162,6
9458,25.81490018164175,18.851823428897905,6
9461,22.86689377788732,22.348786486762606,6
9465,23.337998657647752,18.089903312901388,6
9471,22.406640766934803,16.209173211310564,6
9479,24.323705582230666,17.17772376853176,6
9482,23.342929822977595,17.046256094661413,6
9484,23.797514547767236,17.111437790224507,6
9517,28.53744212324331,17.37664230234513,6
9518,22.388010322959605,16.024104393347336,6
9520,24.688521227677228,21.668652066064595,6
9523,27.186998256829323,20.33596360732451,6
9526,25.580349731768052,24.905097670329788,6
9527,25.853293845731013,24.54107464574297,6
9531,22.402492738033082,18.023016803230664,6
9536,25.39598888562275,22.323408949746387,6
9548,27.336479471873588,22.543146907391325,6
9562,27.52960581110625,23.473799036859273,6
9593,23.21329253515254,21.784712375392235,6
9606,28.58753795205022,19.050004581896523,6
9608,24.248194022471527,20.94728753200522,6
9611,28.715765919070275,17.580821226486744,6
9615,22.418265188314482,20.547428659519372,6
9623,27.032204777828355,23.070924898370272,6
9635,28.43232454074874,19.64897132278078,6
9652,25.753517157841266,22.196820232977373,6
9656,23.220518377787833,24.992608840766703,6
9683,23.973457883373317,24.18824599147505,6
9700,25.455145964854427,22.98398769440459,6
9703,22.078791854325882,19.824623242427297,6
9706,27.303210744123245,20.42676273976222,6
9714,23.68078776408819,17.806194614316126,6
9716,26.679227882908755,17.99559937939559,6
9726,27.533274252158662,21.68059838410636,6
9731,24.18905162938171,22.624306834621287,6
9733,26.870493061645956,16.13042937478284,6
9736,25.24916440786221,16.887869168564777,6
9747,27.126401673764384,24.96160342641903,6
9750,25.56867125470884,20.33887493934211,6
9753,22.17048098390388,18.063559585058215,6
9764,22.48788508136915,16.434670623443832,6
9768,26.844883333636698,22.877670904859443,6
9781,27.785349559652886,22.99377332217395,6
9785,23.448349013979918,19.97687668314066,6
9795,28.3021126799255,18.75887282030665,6
9800,27.037550881900806,17.084504785138694,6
9812,26.441306849668653,19.952399749429865,6
9821,27.836062271231377,21.22617508118204,6
9823,22.809553911224977,24.65571889031306,6
9833,22.335440635774248,19.474403321889106,6
9836,26.00861226373511,24.993859776802772,6
9850,22.710838673439717,21.496454022695247,6
9854,22.526714457538393,17.30220642639118,6
9883,28.548226126241286,17.74329600615257,6
9895,28.34290053690658,23.33463989039591,6
9909,26.205788993512407,20.974612415686426,6
9933,23.42447253980417,17.827239484554354,6
9948,23.648716569040324,18.99748455004909,6
9955,24.86910202597499,23.202250152193738,6
9969,26.97038764299402,17.88790681928245,6
9973,26.01240528976555,19.378330044889182,6
10035,27.158113796549628,17.41218941997843,6
10041,24.685400855526574,23.01980642544075,6
10044,26.05412918244171,22.782734118840533,6
10055,28.784713836173832,20.746699820038362,6
10059,27.616745168959454,19.569346044383728,6
10082,26.08572357736604,19.34401580157183,6
10099,28.74397764301373,17.45267649242355,6
10135,27.679071598608765,16.197432341871256,6
10143,27.137722188513806,24.930319280797182,6
10160,28.95713133255941,18.604842123278196,6
10166,24.76716690460832,23.751974960991916,6
10169,23.982468405271504,22.957403193694518,6
10182,23.150486374462027,17.89172899666018,6
10191,28.29924894170788,20.696290597478495,6
10199,24.819076322677937,18.240184569623143,6
10208,22.33809102097711,21.017247455496,6
10213,26.011698443157282,18.295344833449832,6
10230,26.259577752728973,18.524044842418633,6
10231,27.33464291215213,17.193261499633834,6
10240,23.738283535281468,20.57966358158847,6
10244,22.612995022123425,18.318977142602293,6
10246,26.394266128001483,24.2951558924579,6
10265,23.193121801221675,22.52163831153512,6
10274,24.58453822507712,24.07516216043911,6
10275,27.640539333054736,21.265535606803496,6
10293,28.5122276310044,16.128174230591195,6
10314,28.87318093432924,18.3524455678919,6
10326,24.15287688952622,20.036935835958182,6
10327,27.251860340157968,22.13996221931173,6
10344,27.223475782132155,19.46479100539837,6
10349,26.36667246157465,24.816935656149834,6
10350,26.63453909453674,20.677907641090158,6
10354,22.814483468576984,24.115837781844046,6
10361,27.238010218446874,19.187900424832375,6
10366,23.335830873354542,23.305943698760984,6
10370,23.611264222277033,24.553159831949767,6
10371,23.91355752388572,22.264029780177285,6
10376,27.273269732353135,18.217449317712642,6
10379,25.019195246799455,19.74073465777806,6
10381,27.175245699217808,18.11464933062288,6
10391,26.59787596637385,20.80665378475613,6
